,Unnamed: 0,id,home_id,home,home_score,away_id,away,away_score,startdate,complete
2879,2917,401550152,2812,Hope,38.0,2651,Trine,28.0,2023-11-04T17:00:00.000Z,True
2880,2918,401550199,2871,Kean,6.0,2827,Rowan,16.0,2023-11-04T17:00:00.000Z,True
2881,2919,401550259,352,Kenyon,15.0,2171,Denison,38.0,2023-11-04T17:00:00.000Z,True
2882,2920,401550300,2977,Trinity CT,52.0,121,Bates College,7.0,2023-11-04T17:00:00.000Z,True
2883,2921,401550405,418,Hendrix College,29.0,2121,Centre,47.0,2023-11-04T17:00:00.000Z,True
2884,2922,401544075,2003,Adrian,24.0,2800,Alma College,45.0,2023-11-04T17:00:00.000Z,True
2885,2923,401544123,2614,St. Vincent,27.0,2644,Thiel College,30.0,2023-11-04T17:00:00.000Z,True
2886,2924,401544925,2444,Newberry,17.0,351,Wingate,21.0,2023-11-04T17:00:00.000Z,True
2887,2925,401540331,219,Pennsylvania,23.0,172,Cornell,8.0,2023-11-04T17:00:00.000Z,True
2888,2926,401540328,48,Delaware,27.0,2210,Elon,33.0,2023-11-04T17:00:00.000Z,True
2889,2927,401540304,282,Indiana State,7.0,2754,Youngstown State,19.0,2023-11-04T17:00:00.000Z,True
2890,2928,401540054,2230,Fordham,27.0,2083,Bucknell,21.0,2023-11-04T17:00:00.000Z,True
2891,2929,401545750,341,Frostburg State,10.0,2249,Glenville State,13.0,2023-11-04T17:00:00.000Z,True
2892,2931,401554821,2969,Misericordia,6.0,2808,Delaware Valley,28.0,2023-11-04T17:00:00.000Z,True
2893,2932,401558750,2725,Widener,42.0,127954,Eastern University,10.0,2023-11-04T17:00:00.000Z,True
2894,2933,401539975,2415,Morgan State,24.0,2169,Delaware State,17.0,2023-11-04T17:00:00.000Z,True
2895,2934,401540999,2017,Alderson-Broaddus,0.0,2882,UNC Pembroke,0.0,2023-11-04T17:00:00.000Z,False
2896,2935,401540404,56,Stetson,41.0,2166,Davidson,61.0,2023-11-04T17:00:00.000Z,True
2897,2937,401540617,399,Albany,24.0,2729,William & Mary,8.0,2023-11-04T17:00:00.000Z,True
2898,2900,401540697,395,St. Augustine's,14.0,2551,Shaw,21.0,2023-11-04T17:00:00.000Z,True
2899,2930,401553971,2886,Northwood MI,24.0,2646,Thomas More,20.0,2023-11-04T17:00:00.000Z,True
2900,2898,401540773,131,Wayne State MI,10.0,125,Grand Valley State,66.0,2023-11-04T17:00:00.000Z,True
2901,2886,401525451,2534,Sam Houston State,24.0,338,Kennesaw State,21.0,2023-11-04T17:00:00.000Z,True
2902,2887,401541977,2438,Nebraska-Kearney,38.0,2876,Lincoln MO,6.0,2023-11-04T17:00:00.000Z,True
2903,2899,401540744,2654,Truman State,14.0,389,Upper Iowa,7.0,2023-11-04T17:00:00.000Z,True
2904,2889,401541862,2822,North Greenville,27.0,2560,Shorter,17.0,2023-11-04T17:00:00.000Z,True
2905,2890,401541809,308,Ashland,37.0,2224,Findlay,35.0,2023-11-04T17:00:00.000Z,True
2906,2891,401541128,2257,Greenville,23.0,126,Kalamazoo,33.0,2023-11-04T17:00:00.000Z,True
2907,2888,401541889,2207,Elizabeth City State,38.0,124180,Bluefield,20.0,2023-11-04T17:00:00.000Z,True
2908,2893,401541061,3110,Morrisville State,30.0,374,St. John Fisher,15.0,2023-11-04T17:00:00.000Z,True
2909,2894,401541031,2559,Shippensburg,7.0,209,Lock Haven,21.0,2023-11-04T17:00:00.000Z,True
2910,2895,401540978,2477,Ohio Dominican,10.0,2838,Tiffin,44.0,2023-11-04T17:00:00.000Z,True
2911,2896,401540800,129,Saginaw Valley,62.0,128,Northern Michigan,17.0,2023-11-04T17:00:00.000Z,True
2912,2897,401540792,2392,Michigan Tech,37.0,568,Minot State,3.0,2023-11-04T17:00:00.000Z,True
2913,2892,401541099,2748,Wooster,36.0,391,Oberlin,0.0,2023-11-04T17:00:00.000Z,True
2914,2962,401550073,190,Defiance,54.0,86,Rose-Hulman,78.0,2023-11-04T17:30:00.000Z,True
2915,2963,401544113,2302,John Carroll,14.0,426,Mount Union,49.0,2023-11-04T17:30:00.000Z,True
2916,2964,401544104,424,Capital,14.0,317,Marietta,45.0,2023-11-04T17:30:00.000Z,True
2917,2965,401540589,236,Chattanooga,14.0,231,Furman,17.0,2023-11-04T17:30:00.000Z,True
2918,2966,401544996,332,Muskingum,64.0,2733,Wilmington OH,63.0,2023-11-04T17:30:00.000Z,True
2919,2967,401550077,2233,Franklin,36.0,2362,Manchester,0.0,2023-11-04T17:30:00.000Z,True
2920,2968,401553035,2262,Hanover,69.0,2023,Anderson IN,0.0,2023-11-04T17:30:00.000Z,True
2921,2970,401550293,427,Ohio Northern,49.0,359,Otterbein,6.0,2023-11-04T17:30:00.000Z,True
2922,2969,401553034,2074,Bluffton,27.0,2419,Mount St. Joseph,49.0,2023-11-04T17:30:00.000Z,True
2923,2971,401550252,188,Baldwin-Wallace,24.0,191,Heidelberg,21.0,2023-11-04T17:30:00.000Z,True
2924,2992,401541910,2703,Western New Mexico,3.0,110243,University of Texas of the Permian Basin,56.0,2023-11-04T18:00:00.000Z,True
2925,3006,401550166,2802,Bethel MN,31.0,2152,Concordia MN,14.0,2023-11-04T18:00:00.000Z,True
2926,3005,401550160,2359,Macalester,34.0,124,Augsburg,42.0,2023-11-04T18:00:00.000Z,True
2927,3004,401549782,2738,Wisconsin-Eau Claire,13.0,2744,UW-Stout,38.0,2023-11-04T18:00:00.000Z,True
2928,3003,401550238,2283,Benedictine IL,41.0,101,Eureka College,21.0,2023-11-04T18:00:00.000Z,True
2929,3002,401549774,446,Martin Luther College,27.0,2399,Minnesota-Morris,30.0,2023-11-04T18:00:00.000Z,True
2930,3001,401549680,2741,Wisconsin Lutheran,28.0,2151,Concordia IL,21.0,2023-11-04T18:00:00.000Z,True
2931,3000,401549657,266,Beloit College,17.0,2891,Ripon,52.0,2023-11-04T18:00:00.000Z,True
2932,2999,401549648,396,Wheaton College Ill,36.0,143,Washington MO,35.0,2023-11-04T18:00:00.000Z,True
2933,2998,401550321,2688,Washington & Lee,31.0,2079,Bridgewater VA,21.0,2023-11-04T18:00:00.000Z,True
2934,2997,401541081,2968,Gustavus Adolphus,38.0,2101,Carleton,20.0,2023-11-04T18:00:00.000Z,True
2935,2996,401541118,366,Ferrum,16.0,2516,Randolph-Macon,49.0,2023-11-04T18:00:00.000Z,True
2936,2994,401541780,2888,Ouachita Baptist,55.0,319,Oklahoma Baptist,14.0,2023-11-04T18:00:00.000Z,True
2937,2993,401541870,2695,West Alabama,14.0,2673,Valdosta State,20.0,2023-11-04T18:00:00.000Z,True
2938,2985,401545818,132,Bemidji State,27.0,2817,Minnesota St-Moorhead,14.0,2023-11-04T18:00:00.000Z,True
2939,2986,401544952,32,Carroll WI,41.0,74,Millikin,0.0,2023-11-04T18:00:00.000Z,True
2940,2987,401544943,2106,Carthage,13.0,2042,Augustana IL,16.0,2023-11-04T18:00:00.000Z,True
2941,2988,401544888,2894,Sioux Falls,20.0,2844,Wayne State NE,28.0,2023-11-04T18:00:00.000Z,True
2942,2989,401541972,137,Missouri Western,31.0,90,Pittsburg State,30.0,2023-11-04T18:00:00.000Z,True
2943,2990,401541964,2214,Emporia State,63.0,2403,Missouri Southern State,28.0,2023-11-04T18:00:00.000Z,True
2944,2991,401541917,2201,Eastern New Mexico,35.0,2704,West Texas A&M,27.0,2023-11-04T18:00:00.000Z,True
2945,2995,401541137,272,Wisconsin-Platteville,22.0,271,UW-Oshkosh,7.0,2023-11-04T18:00:00.000Z,True
2946,3007,401550183,375,St. Scholastica,26.0,162,Hamline,33.0,2023-11-04T18:00:00.000Z,True
2947,3014,401547139,2045,Austin College,19.0,2810,Hardin-Simmons,59.0,2023-11-04T18:00:00.000Z,True
2948,3010,401547124,67,Luther,21.0,101161,Lyon College,28.0,2023-11-04T18:00:00.000Z,True
2949,3041,401540614,2643,The Citadel,16.0,2382,Mercer,38.0,2023-11-04T18:00:00.000Z,True
2950,3040,401540807,2460,Northern Iowa,50.0,2710,Western Illinois,6.0,2023-11-04T18:00:00.000Z,True
2951,3039,401540444,79,Southern Illinois,7.0,233,South Dakota,14.0,2023-11-04T18:00:00.000Z,True
2952,3038,401541937,2118,Central Missouri State,47.0,2231,Fort Hays State,28.0,2023-11-04T18:00:00.000Z,True
2953,3037,401549665,2155,Cornell College IA,34.0,2286,Illinois College,76.0,2023-11-04T18:00:00.000Z,True
2954,3036,401549671,2919,Monmouth IL,16.0,262,Lake Forest,14.0,2023-11-04T18:00:00.000Z,True
2955,3035,401540551,2413,Morehead State,7.0,2086,Butler,49.0,2023-11-04T18:00:00.000Z,True
2956,3034,401540498,2546,Southeast Missouri State,20.0,2523,Robert Morris,21.0,2023-11-04T18:00:00.000Z,True
2957,3033,401540367,93,Murray State,31.0,155,North Dakota,45.0,2023-11-04T18:00:00.000Z,True
2958,3032,401524049,254,Utah,55.0,9,Arizona State,3.0,2023-11-04T18:00:00.000Z,True
2959,3031,401550430,2743,Wisconsin-Stevens Point,0.0,2745,UW-Whitewater,48.0,2023-11-04T18:00:00.000Z,True
2960,3030,401540460,2674,Valparaiso,21.0,2168,Dayton,7.0,2023-11-04T18:00:00.000Z,True
2961,3029,401540112,2010,Alabama A&M,28.0,50,Florida A&M,42.0,2023-11-04T18:00:00.000Z,True
2962,3028,401531392,218,Temple,32.0,2426,Navy,18.0,2023-11-04T18:00:00.000Z,True
2963,3027,401525542,258,Virginia,17.0,59,Georgia Tech,45.0,2023-11-04T18:00:00.000Z,True
2964,3026,401547052,490,Benedict College,37.0,2019,Allen,9.0,2023-11-04T18:00:00.000Z,True
2965,3025,401550047,72,Elmhurst,8.0,75,North Park,31.0,2023-11-04T18:00:00.000Z,True
2966,3011,401550372,2963,Case Western Reserve,42.0,2018,Allegheny,14.0,2023-11-04T18:00:00.000Z,True
2967,3012,401547005,2385,Mercyhurst,0.0,611,Seton Hill College,14.0,2023-11-04T18:00:00.000Z,True
2968,3013,401549689,409,Concordia WI,66.0,2524,Rockford,21.0,2023-11-04T18:00:00.000Z,True
2969,2984,401545846,2851,Winona State,42.0,2364,Minnesota State,49.0,2023-11-04T18:00:00.000Z,True
2970,3015,401550419,2723,UW-River Falls,28.0,2740,Wisconsin-La Crosse,31.0,2023-11-04T18:00:00.000Z,True
2971,3016,401547128,6845,Nebraska Wesleyan University,0.0,2685,Wartburg,45.0,2023-11-04T18:00:00.000Z,True
2972,3008,401550054,365,Alfred,42.0,173,Hartwick,6.0,2023-11-04T18:00:00.000Z,True
2973,3017,401550229,2700,McDaniel College,20.0,2532,Salisbury,59.0,2023-11-04T18:00:00.000Z,True
2974,3019,401550433,2398,Millsaps,13.0,2588,Southwestern University,42.0,2023-11-04T18:00:00.000Z,True
2975,3020,401540683,2220,Fayetteville State,40.0,2736,Winston-Salem,34.0,2023-11-04T18:00:00.000Z,True
2976,3021,401540735,2825,Quincy,14.0,2402,Missouri S&T,21.0,2023-11-04T18:00:00.000Z,True
2977,3022,401541051,2639,Texas Lutheran,33.0,241,McMurry,36.0,2023-11-04T18:00:00.000Z,True
2978,3023,401558979,2776,Salve Regina,49.0,2951,SUNY Maritime,0.0,2023-11-04T18:00:00.000Z,True
2979,3024,401550205,255,Knox College,48.0,268,Lawrence,28.0,2023-11-04T18:00:00.000Z,True
2980,3018,401550224,2044,Aurora,70.0,6353,Lakeland University,14.0,2023-11-04T18:00:00.000Z,True
2981,2983,401545998,2146,Colorado Mines,77.0,2424,New Mexico Highlands,3.0,2023-11-04T18:00:00.000Z,True
2982,3009,401550190,133,St. Olaf College,10.0,2600,St. Johns MN,49.0,2023-11-04T18:00:00.000Z,True
2983,2981,401547174,2371,Mary Hardin-Baylor,21.0,2194,East Texas Baptist,12.0,2023-11-04T18:00:00.000Z,True
2984,2980,401547146,2834,Sul Ross State,47.0,2758,Howard Payne,42.0,2023-11-04T18:00:00.000Z,True
2985,2979,401546003,613,South Dakota Mines,28.0,2570,Colorado State-Pueblo,35.0,2023-11-04T18:00:00.000Z,True
2986,2978,401547012,2331,Lenoir-Rhyne,28.0,2107,Catawba,7.0,2023-11-04T18:00:00.000Z,True
2987,2977,401547046,2232,Fort Valley State,7.0,2013,Albany State GA,13.0,2023-11-04T18:00:00.000Z,True
2988,2976,401547060,2805,Clark Atlanta,21.0,60,Morehouse,35.0,2023-11-04T18:00:00.000Z,True
2989,2975,401547088,2964,Central,56.0,63,Buena Vista,22.0,2023-11-04T18:00:00.000Z,True
2990,2974,401547105,49,Dubuque,20.0,2141,Coe,23.0,2023-11-04T18:00:00.000Z,True
2991,2973,401547119,263,Loras College,82.0,2564,Simpson College,16.0,2023-11-04T18:00:00.000Z,True
2992,2972,401544085,65,Grinnell,14.0,80,Chicago,48.0,2023-11-04T18:00:00.000Z,True
2993,2982,401547224,3071,North Central,83.0,306,Illinois Wesleyan,26.0,2023-11-04T18:00:00.000Z,True
2994,3043,401540536,2635,Tennessee Tech,41.0,2630,UT Martin,44.0,2023-11-04T18:30:00.000Z,True
2995,3042,401520361,2005,Air Force,3.0,349,Army,23.0,2023-11-04T18:30:00.000Z,True
2996,3069,401544934,2323,Lane,27.0,2542,Savannah State,21.0,2023-11-04T19:00:00.000Z,True
2997,3044,401540481,2815,Lindenwood,10.0,2197,Eastern Illinois,16.0,2023-11-04T19:00:00.000Z,True
2998,3045,401540386,2571,South Dakota State,33.0,2449,North Dakota State,16.0,2023-11-04T19:00:00.000Z,True
2999,3046,401553854,147,Montana State,45.0,2464,Northern Arizona,21.0,2023-11-04T19:00:00.000Z,True
3000,3047,401531383,5,UAB,45.0,2226,Florida Atlantic,42.0,2023-11-04T19:00:00.000Z,True
3001,3048,401540360,2466,Northwestern State,0.0,2277,Houston Christian,1.0,2023-11-04T19:00:00.000Z,True
3002,3049,401540248,2458,Northern Colorado,13.0,70,Idaho,27.0,2023-11-04T19:00:00.000Z,True
3003,3072,401541982,196,Northeastern State,0.0,138,Northwest Missouri State,52.0,2023-11-04T19:00:00.000Z,True
3004,3051,401531399,249,North Texas,29.0,2636,UT San Antonio,37.0,2023-11-04T19:00:00.000Z,True
3005,3052,401531425,235,Memphis,59.0,58,South Florida,50.0,2023-11-04T19:00:00.000Z,True
3006,3053,401540107,2623,Missouri State,35.0,2287,Illinois State,36.0,2023-11-04T19:00:00.000Z,True
3007,3054,401531908,2032,Arkansas State,37.0,309,Louisiana,17.0,2023-11-04T19:00:00.000Z,True
3008,3055,401540706,2292,Indianapolis,16.0,2816,McKendree,21.0,2023-11-04T19:00:00.000Z,True
3009,3056,401546008,2714,Western State,57.0,2237,Fort Lewis,3.0,2023-11-04T19:00:00.000Z,True
3010,3057,401540783,2028,Arkansas-Monticello,14.0,200,Southern Nazarene,41.0,2023-11-04T19:00:00.000Z,True
3011,3058,401541766,2927,Southwestern Oklahoma,0.0,2271,Henderson State,56.0,2023-11-04T19:00:00.000Z,True
3012,3059,401541773,2823,Northwestern Oklahoma State,14.0,2568,Southern Arkansas,42.0,2023-11-04T19:00:00.000Z,True
3013,3060,401541880,2401,Mississippi College,14.0,110242,West Florida,42.0,2023-11-04T19:00:00.000Z,True
3014,3061,401541947,2122,Central Oklahoma,41.0,2687,Washburn,7.0,2023-11-04T19:00:00.000Z,True
3015,3071,401540130,2016,Alcorn State,44.0,2582,Southern,21.0,2023-11-04T19:00:00.000Z,True
3016,3063,401545987,11,Colorado Mesa,38.0,2123,Chadron State,22.0,2023-11-04T19:00:00.000Z,True
3017,3064,401545807,425,Northern State,21.0,2043,Augustana SD,31.0,2023-11-04T19:00:00.000Z,True
3018,3065,401540210,253,Southern Utah,35.0,124179,Lincoln University CA,6.0,2023-11-04T19:00:00.000Z,True
3019,3066,401540162,2296,Jackson State,21.0,2640,Texas Southern,19.0,2023-11-04T19:00:00.000Z,True
3020,3067,401544906,2069,Black Hills State,35.0,2001,Adams State,28.0,2023-11-04T19:00:00.000Z,True
3021,3068,401540224,2000,Abilene Christian,24.0,3101,Utah Tech,7.0,2023-11-04T19:00:00.000Z,True
3022,3070,401540138,2504,Prairie View,38.0,2029,Arkansas-Pine Bluff,14.0,2023-11-04T19:00:00.000Z,True
3023,3062,401550314,2258,Guilford,13.0,2047,Averett,34.0,2023-11-04T19:00:00.000Z,True
3024,3050,401540626,2747,Wofford,25.0,2717,Western Carolina,28.0,2023-11-04T19:00:00.000Z,True
3025,3085,401534856,2569,South Carolina State,27.0,47,Howard,24.0,2023-11-04T19:30:00.000Z,True
3026,3086,401520370,135,Minnesota,26.0,356,Illinois,27.0,2023-11-04T19:30:00.000Z,True
3027,3073,401525880,239,Baylor,24.0,248,Houston,25.0,2023-11-04T19:30:00.000Z,True
3028,3074,401520400,113,UMass,31.0,2771,Merrimack,21.0,2023-11-04T19:30:00.000Z,True
3029,3075,401525543,97,Louisville,34.0,259,Virginia Tech,3.0,2023-11-04T19:30:00.000Z,True
3030,3076,401525881,2132,Cincinnati,26.0,2116,UCF,28.0,2023-11-04T19:30:00.000Z,True
3031,3077,401525883,197,Oklahoma State,27.0,201,Oklahoma,24.0,2023-11-04T19:30:00.000Z,True
3032,3087,401539991,2428,North Carolina Central,38.0,2450,Norfolk State,24.0,2023-11-04T19:30:00.000Z,True
3033,3079,401531907,295,Old Dominion,24.0,324,Coastal Carolina,28.0,2023-11-04T19:30:00.000Z,True
3034,3078,401520364,61,Georgia,30.0,142,Missouri,21.0,2023-11-04T19:30:00.000Z,True
3035,3083,401520367,120,Maryland,15.0,213,Penn State,51.0,2023-11-04T19:30:00.000Z,True
3036,3084,401525541,221,Pittsburgh,7.0,52,Florida State,24.0,2023-11-04T19:30:00.000Z,True
3037,3081,401520373,77,Northwestern,7.0,2294,Iowa,10.0,2023-11-04T19:30:00.000Z,True
3038,3080,401531374,151,East Carolina,10.0,2655,Tulane,13.0,2023-11-04T19:30:00.000Z,True
3039,3082,401531906,2247,Georgia State,14.0,256,James Madison,42.0,2023-11-04T19:30:00.000Z,True
3040,3100,401541759,2264,Harding,48.0,2191,East Central,7.0,2023-11-04T20:00:00.000Z,True
3041,3088,401544202,2916,Incarnate Word,32.0,2447,Nicholls,45.0,2023-11-04T20:00:00.000Z,True
3042,3089,401531909,2572,Southern Mississippi,24.0,2433,Louisiana Monroe,7.0,2023-11-04T20:00:00.000Z,True
3043,3090,401540476,2127,Charleston Southern,35.0,2634,Tennessee State,21.0,2023-11-04T20:00:00.000Z,True
3044,3092,401540232,331,Eastern Washington,48.0,13,Cal Poly,13.0,2023-11-04T20:00:00.000Z,True
3045,3093,401540380,2320,Lamar,41.0,2837,Texas A&M-Commerce,21.0,2023-11-04T20:00:00.000Z,True
3046,3094,401532610,2440,Nevada,14.0,62,Hawai'i,27.0,2023-11-04T20:00:00.000Z,True
3047,3095,401520379,238,Vanderbilt,15.0,2,Auburn,31.0,2023-11-04T20:00:00.000Z,True
3048,3096,401540395,2545,Southeastern Louisiana,38.0,2377,McNeese,24.0,2023-11-04T20:00:00.000Z,True
3049,3097,401550469,2486,Pacific Lutheran,19.0,203,Linfield,42.0,2023-11-04T20:00:00.000Z,True
3050,3098,401550285,2980,Ohio Wesleyan,28.0,2746,Wittenberg,36.0,2023-11-04T20:00:00.000Z,True
3051,3099,401544094,2721,Whitworth,24.0,415,George Fox University,13.0,2023-11-04T20:00:00.000Z,True
3052,3091,401531343,202,Tulsa,26.0,2429,Charlotte,33.0,2023-11-04T20:00:00.000Z,True
3053,3101,401541904,2848,Western Oregon,27.0,2658,Texas A&M-Kingsville,34.0,2023-11-04T20:05:00.000Z,True
3054,3102,401540726,2033,Arkansas Tech,14.0,199,Southeastern Oklahoma,7.0,2023-11-04T21:00:00.000Z,True
3055,3104,401540190,2453,North Alabama,14.0,2110,Central Arkansas,27.0,2023-11-04T21:00:00.000Z,True
3056,3105,401540180,2198,Eastern Kentucky,30.0,2046,Austin Peay,33.0,2023-11-04T21:00:00.000Z,True
3057,3106,401540121,2011,Alabama State,17.0,2755,Grambling,6.0,2023-11-04T21:00:00.000Z,True
3058,3107,401531910,326,Texas State,45.0,290,Georgia Southern,24.0,2023-11-04T21:00:00.000Z,True
3059,3103,401547077,2396,Miles,35.0,2657,Tuskegee,10.0,2023-11-04T21:00:00.000Z,True
3060,3108,401544142,3,Birmingham-Southern,6.0,2757,Berry College,53.0,2023-11-04T21:30:00.000Z,True
3061,3109,401524047,2483,Oregon,63.0,25,California,19.0,2023-11-04T21:30:00.000Z,True
3062,3116,401549728,2749,Worcester Polytechnic,21.0,2557,Coast Guard,28.0,2023-11-04T22:00:00.000Z,True
3063,3115,401547039,2206,Edward Waters,41.0,2355,Virginia Lynchburg,17.0,2023-11-04T22:00:00.000Z,True
3064,3117,401520366,2335,Liberty,56.0,2348,Louisiana Tech,30.0,2023-11-04T22:00:00.000Z,True
3065,3118,401540256,304,Idaho State,21.0,2692,Weber State,33.0,2023-11-04T22:00:00.000Z,True
3066,3110,401532611,167,New Mexico,14.0,2439,UNLV,56.0,2023-11-04T22:00:00.000Z,True
3067,3111,401531905,2026,Appalachian State,31.0,276,Marshall,9.0,2023-11-04T22:00:00.000Z,True
3068,3113,401541853,2698,West Georgia,13.0,2170,Delta State,47.0,2023-11-04T22:00:00.000Z,True
3069,3114,401544915,122666,Barton College,28.0,2336,Limestone,33.0,2023-11-04T22:00:00.000Z,True
3070,3112,401520372,166,New Mexico State,13.0,2393,Middle Tennessee,7.0,2023-11-04T22:00:00.000Z,True
3071,3119,401541832,437,Lake Erie College,37.0,2316,Kentucky Wesleyan,43.0,2023-11-04T22:30:00.000Z,True
3072,3126,401540988,2025,Angelo State,27.0,2395,Midwestern State,12.0,2023-11-04T23:00:00.000Z,True
3073,3122,401553007,205,Pacific OR,64.0,2930,Willamette,6.0,2023-11-04T23:00:00.000Z,True
3074,3124,401532612,21,San Diego State,24.0,328,Utah State,32.0,2023-11-04T23:00:00.000Z,True
3075,3123,401525885,277,West Virginia,37.0,252,BYU,7.0,2023-11-04T23:00:00.000Z,True
3076,3121,401540217,2627,Tarleton State,59.0,2617,Stephen F. Austin,17.0,2023-11-04T23:00:00.000Z,True
3077,3120,401525882,66,Iowa State,21.0,2305,Kansas,28.0,2023-11-04T23:00:00.000Z,True
3078,3125,401540284,302,UC Davis,37.0,2502,Portland State,23.0,2023-11-04T23:00:00.000Z,True
3079,3128,401520368,130,Michigan,41.0,2509,Purdue,13.0,2023-11-04T23:30:00.000Z,True
3080,3129,401524048,30,USC,42.0,264,Washington,52.0,2023-11-04T23:30:00.000Z,True
3081,3130,401520371,344,Mississippi State,3.0,96,Kentucky,24.0,2023-11-04T23:30:00.000Z,True
3082,3127,401531440,242,Rice,31.0,2567,SMU,36.0,2023-11-04T23:30:00.000Z,True
3083,3131,401520362,333,Alabama,42.0,99,LSU,28.0,2023-11-04T23:45:00.000Z,True
3084,3132,401540263,149,Montana,34.0,16,Sacramento State,7.0,2023-11-05T00:00:00.000Z,True
3085,3133,401525544,152,NC State,20.0,2390,Miami,6.0,2023-11-05T00:00:00.000Z,True
3086,3136,401524050,265,Washington State,7.0,24,Stanford,10.0,2023-11-05T01:00:00.000Z,True
3087,3135,401550879,2333,Lewis & Clark,66.0,2508,Puget Sound,24.0,2023-11-05T01:00:00.000Z,True
3088,3134,401520378,2638,UTEP,13.0,98,Western Kentucky,21.0,2023-11-05T01:00:00.000Z,True
3089,3137,401532608,278,Fresno State,37.0,68,Boise State,30.0,2023-11-05T02:00:00.000Z,True
3090,3138,401550345,2094,Cal Lutheran,13.0,17,Claremont,30.0,2023-11-05T02:00:00.000Z,True
3091,3139,401550335,411,Chapman,37.0,2318,La Verne,7.0,2023-11-05T02:00:00.000Z,True
3092,3140,401544152,2923,Pomona-Pitzer,20.0,29,Redlands,7.0,2023-11-05T02:00:00.000Z,True
3093,3141,401524046,38,Colorado,19.0,204,Oregon State,26.0,2023-11-05T02:00:00.000Z,True
3094,3142,401524045,12,Arizona,27.0,26,UCLA,10.0,2023-11-05T02:30:00.000Z,True
3095,3143,401532438,2711,Western Michigan,38.0,2117,Central Michigan,28.0,2023-11-08T00:00:00.000Z,True
3096,3144,401532437,2459,Northern Illinois,17.0,2050,Ball State,20.0,2023-11-08T00:00:00.000Z,True
3097,3145,401532439,2084,Buffalo,10.0,195,Ohio,20.0,2023-11-08T00:30:00.000Z,True
3098,3146,401532441,193,Miami OH,19.0,2006,Akron,0.0,2023-11-09T00:00:00.000Z,True
3099,3147,401532442,2309,Kent State,19.0,189,Bowling Green,49.0,2023-11-09T00:00:00.000Z,True
3100,3148,401532440,2649,Toledo,49.0,2199,Eastern Michigan,23.0,2023-11-09T00:30:00.000Z,True
3101,3149,401525546,97,Louisville,31.0,258,Virginia,24.0,2023-11-10T00:30:00.000Z,True
3102,3150,401531911,309,Louisiana,31.0,2572,Southern Mississippi,34.0,2023-11-10T00:30:00.000Z,True
3103,3151,401549751,2442,College of New Jersey,21.0,3112,Christopher Newport,27.0,2023-11-10T23:00:00.000Z,True
3104,3152,401550200,2827,Rowan,24.0,2970,William Paterson,14.0,2023-11-11T00:00:00.000Z,True
3105,3153,401552434,2532,Salisbury,31.0,2871,Kean,28.0,2023-11-11T00:00:00.000Z,True
3106,3155,401540139,2029,Arkansas-Pine Bluff,14.0,2755,Grambling,43.0,2023-11-11T02:00:00.000Z,True
3107,3154,401531437,2567,SMU,45.0,249,North Texas,21.0,2023-11-11T02:00:00.000Z,True
3108,3156,401532618,2439,UNLV,34.0,2751,Wyoming,14.0,2023-11-11T03:45:00.000Z,True
3109,3164,401531344,2655,Tulane,24.0,202,Tulsa,22.0,2023-11-11T17:00:00.000Z,True
3110,3157,401545766,587,Notre Dame College,0.0,2017,Alderson-Broaddus,0.0,2023-11-11T17:00:00.000Z,False
3111,3158,401544198,163,Princeton,28.0,43,Yale,36.0,2023-11-11T17:00:00.000Z,True
3112,3159,401612659,402,Worcester State College,6.0,2967,Framingham State,41.0,2023-11-11T17:00:00.000Z,True
3113,3160,401549816,2056,Belhaven College,46.0,2913,Brevard College,19.0,2023-11-11T17:00:00.000Z,True
3114,3161,401520383,356,Illinois,48.0,84,Indiana,45.0,2023-11-11T17:00:00.000Z,True
3115,3162,401525548,228,Clemson,42.0,59,Georgia Tech,21.0,2023-11-11T17:00:00.000Z,True
3116,3163,401550139,379,UMass Dartmouth,41.0,2972,Plymouth State,7.0,2023-11-11T17:00:00.000Z,True
3117,3166,401531393,58,South Florida,27.0,218,Temple,23.0,2023-11-11T17:00:00.000Z,True
3118,3165,401551923,110438,Dean College,3.0,3162,Alfred State College,55.0,2023-11-11T17:00:00.000Z,True
3119,3191,401549579,237,Union,13.0,2528,Rensselaer,7.0,2023-11-11T17:00:00.000Z,True
3120,3169,401539985,2569,South Carolina State,17.0,2415,Morgan State,20.0,2023-11-11T17:00:00.000Z,True
3121,3195,401545896,2974,Shepherd,49.0,2385,Mercyhurst,25.0,2023-11-11T17:00:00.000Z,True
3122,3196,401545890,210,Millersville,10.0,611,Seton Hill College,30.0,2023-11-11T17:00:00.000Z,True
3123,3197,401545881,2315,Kutztown,31.0,215,Slippery Rock,7.0,2023-11-11T17:00:00.000Z,True
3124,3198,401545874,223,West Chester,34.0,2134,Clarion,7.0,2023-11-11T17:00:00.000Z,True
3125,3199,401545790,2038,Assumption,14.0,2583,Southern Connecticut State,20.0,2023-11-11T17:00:00.000Z,True
3126,3200,401545742,2986,Fairmont State,20.0,341,Frostburg State,50.0,2023-11-11T17:00:00.000Z,True
3127,3201,401544068,2221,FDU-Florham,3.0,2969,Misericordia,6.0,2023-11-11T17:00:00.000Z,True
3128,3202,401541837,2682,Walsh,24.0,2886,Northwood MI,31.0,2023-11-11T17:00:00.000Z,True
