,home_id,home,home_score,away_id,away,away_score,startdate,complete
1241,154,Wake Forest,16.0,59,Georgia Tech,30.0,2023-09-23T22:30:00.000Z,True
1258,2028,Arkansas-Monticello,25.0,2888,Ouachita Baptist,45.0,2023-09-23T23:00:00.000Z,True
1245,24,Stanford,20.0,12,Arizona,21.0,2023-09-23T23:00:00.000Z,True
1246,2963,Case Western Reserve,42.0,2242,Geneva College,7.0,2023-09-23T23:00:00.000Z,True
1247,146,Grove City College,21.0,2102,Carnegie Mellon,14.0,2023-09-23T23:00:00.000Z,True
1248,2371,Mary Hardin-Baylor,50.0,241,McMurry,9.0,2023-09-23T23:00:00.000Z,True
1249,2296,Jackson State,22.0,2065,Bethune-Cookman,16.0,2023-09-23T23:00:00.000Z,True
1250,2545,Southeastern Louisiana,19.0,2277,Houston Christian,34.0,2023-09-23T23:00:00.000Z,True
1251,2627,Tarleton State,27.0,2586,Southwest Baptist,13.0,2023-09-23T23:00:00.000Z,True
1252,99,LSU,34.0,8,Arkansas,31.0,2023-09-23T23:00:00.000Z,True
1253,265,Washington State,38.0,204,Oregon State,35.0,2023-09-23T23:00:00.000Z,True
1244,2733,Wilmington OH,49.0,424,Capital,24.0,2023-09-23T23:00:00.000Z,True
1257,2402,Missouri S&T,35.0,2844,Wayne State NE,38.0,2023-09-23T23:00:00.000Z,True
1255,2339,Lincoln PA,20.0,2304,Johnson C Smith,27.0,2023-09-23T23:00:00.000Z,True
1279,2655,Tulane,36.0,2447,Nicholls,7.0,2023-09-23T23:00:00.000Z,True
1271,248,Houston,38.0,2534,Sam Houston State,7.0,2023-09-23T23:00:00.000Z,True
1272,2617,Stephen F. Austin,20.0,2046,Austin Peay,22.0,2023-09-23T23:00:00.000Z,True
1254,2320,Lamar,38.0,124179,Lincoln University CA,0.0,2023-09-23T23:00:00.000Z,True
1273,57,Florida,22.0,2429,Charlotte,7.0,2023-09-23T23:00:00.000Z,True
1274,2751,Wyoming,22.0,2026,Appalachian State,19.0,2023-09-23T23:00:00.000Z,True
1275,2635,Tennessee Tech,17.0,338,Kennesaw State,7.0,2023-09-23T23:00:00.000Z,True
1276,2453,North Alabama,21.0,2630,UT Martin,37.0,2023-09-23T23:00:00.000Z,True
1277,2110,Central Arkansas,52.0,2000,Abilene Christian,17.0,2023-09-23T23:00:00.000Z,True
1278,2393,Middle Tennessee,23.0,36,Colorado State,31.0,2023-09-23T23:00:00.000Z,True
1256,2568,Southern Arkansas,49.0,2033,Arkansas Tech,3.0,2023-09-23T23:00:00.000Z,True
1280,2032,Arkansas State,44.0,2572,Southern Mississippi,37.0,2023-09-23T23:00:00.000Z,True
1281,2016,Alcorn State,20.0,2504,Prairie View,23.0,2023-09-23T23:00:00.000Z,True
1282,326,Texas State,35.0,2440,Nevada,24.0,2023-09-23T23:00:00.000Z,True
1270,396,Wheaton College Ill,41.0,2042,Augustana IL,34.0,2023-09-23T23:00:00.000Z,True
1269,2916,Incarnate Word,63.0,123086,North American University,3.0,2023-09-23T23:00:00.000Z,True
1266,2695,West Alabama,10.0,2401,Mississippi College,7.0,2023-09-23T23:00:00.000Z,True
1259,2166,Davidson,84.0,111610,St. Andrews,6.0,2023-09-23T23:00:00.000Z,True
1260,2271,Henderson State,16.0,2264,Harding,27.0,2023-09-23T23:00:00.000Z,True
1261,199,Southeastern Oklahoma,41.0,2823,Northwestern Oklahoma State,2.0,2023-09-23T23:00:00.000Z,True
1262,2191,East Central,15.0,319,Oklahoma Baptist,23.0,2023-09-23T23:00:00.000Z,True
1263,2316,Kentucky Wesleyan,13.0,2477,Ohio Dominican,10.0,2023-09-23T23:00:00.000Z,True
1264,2170,Delta State,56.0,2560,Shorter,20.0,2023-09-23T23:00:00.000Z,True
1268,110243,University of Texas of the Permian Basin,41.0,2704,West Texas A&M,40.0,2023-09-23T23:00:00.000Z,True
1267,2025,Angelo State,62.0,2703,Western New Mexico,9.0,2023-09-23T23:00:00.000Z,True
1265,2673,Valdosta State,28.0,2822,North Greenville,3.0,2023-09-23T23:00:00.000Z,True
1286,61,Georgia,49.0,5,UAB,21.0,2023-09-23T23:30:00.000Z,True
1291,77,Northwestern,37.0,135,Minnesota,34.0,2023-09-23T23:30:00.000Z,True
1290,84,Indiana,29.0,2006,Akron,27.0,2023-09-23T23:30:00.000Z,True
1289,239,Baylor,6.0,251,Texas,38.0,2023-09-23T23:30:00.000Z,True
1283,309,Louisiana,45.0,2084,Buffalo,38.0,2023-09-23T23:30:00.000Z,True
1284,213,Penn State,31.0,2294,Iowa,0.0,2023-09-23T23:30:00.000Z,True
1288,142,Missouri,34.0,235,Memphis,27.0,2023-09-23T23:30:00.000Z,True
1287,2579,South Carolina,37.0,344,Mississippi State,30.0,2023-09-23T23:30:00.000Z,True
1285,87,Notre Dame,14.0,194,Ohio State,17.0,2023-09-23T23:30:00.000Z,True
1297,253,Southern Utah,37.0,2710,Western Illinois,17.0,2023-09-24T00:00:00.000Z,True
1293,2692,Weber State,0.0,147,Montana State,40.0,2023-09-24T00:00:00.000Z,True
1294,221,Pittsburgh,24.0,153,North Carolina,41.0,2023-09-24T00:00:00.000Z,True
1295,2306,Kansas State,44.0,2116,UCF,31.0,2023-09-24T00:00:00.000Z,True
1296,2395,Midwestern State,34.0,2201,Eastern New Mexico,31.0,2023-09-24T00:00:00.000Z,True
1298,328,Utah State,38.0,256,James Madison,45.0,2023-09-24T00:00:00.000Z,True
1292,2001,Adams State,25.0,2237,Fort Lewis,24.0,2023-09-24T00:00:00.000Z,True
1299,2638,UTEP,28.0,2439,UNLV,45.0,2023-09-24T01:00:00.000Z,True
1302,302,UC Davis,24.0,331,Eastern Washington,27.0,2023-09-24T02:00:00.000Z,True
1301,411,Chapman,21.0,29,Redlands,38.0,2023-09-24T02:00:00.000Z,True
1300,2923,Pomona-Pitzer,34.0,2318,La Verne,7.0,2023-09-24T02:00:00.000Z,True
1303,264,Washington,59.0,25,California,32.0,2023-09-24T02:30:00.000Z,True
1305,278,Fresno State,53.0,2309,Kent State,10.0,2023-09-24T02:30:00.000Z,True
1304,9,Arizona State,28.0,30,USC,42.0,2023-09-24T02:30:00.000Z,True
1306,62,Hawai'i,20.0,166,New Mexico State,17.0,2023-09-24T03:59:00.000Z,True
1307,471,Stevenson,49.0,2725,Widener,7.0,2023-09-24T16:30:00.000Z,True
1308,2207,Elizabeth City State,17.0,2551,Shaw,20.0,2023-09-24T17:00:00.000Z,True
1309,3111,Apprentice School,9.0,2688,Washington & Lee,28.0,2023-09-24T18:00:00.000Z,True
1310,202,Tulsa,48.0,218,Temple,26.0,2023-09-28T23:30:00.000Z,True
1311,98,Western Kentucky,31.0,2393,Middle Tennessee,10.0,2023-09-28T23:30:00.000Z,True
1312,2534,Sam Houston State,28.0,55,Jacksonville State,35.0,2023-09-29T00:00:00.000Z,True
1313,2280,Husson,75.0,110438,Dean College,17.0,2023-09-29T22:00:00.000Z,True
1317,2175,Dickinson,19.0,2234,Franklin & Marshall,17.0,2023-09-29T23:00:00.000Z,True
1318,2022,American International,14.0,2441,New Haven,33.0,2023-09-29T23:00:00.000Z,True
1315,152,NC State,10.0,97,Louisville,13.0,2023-09-29T23:00:00.000Z,True
1314,2667,Ursinus,20.0,2422,Muhlenberg,28.0,2023-09-29T23:00:00.000Z,True
1316,163,Princeton,10.0,171,Columbia,7.0,2023-09-29T23:00:00.000Z,True
1319,2638,UTEP,10.0,2348,Louisiana Tech,24.0,2023-09-30T01:00:00.000Z,True
1320,204,Oregon State,21.0,254,Utah,7.0,2023-09-30T01:00:00.000Z,True
1321,252,BYU,35.0,2132,Cincinnati,27.0,2023-09-30T02:15:00.000Z,True
1328,8,Arkansas,22.0,245,Texas A&M,34.0,2023-09-30T16:00:00.000Z,True
1322,2166,Davidson,55.0,301,San Diego,33.0,2023-09-30T16:00:00.000Z,True
1323,2523,Robert Morris,10.0,47,Howard,35.0,2023-09-30T16:00:00.000Z,True
1324,225,Brown,42.0,2115,Central Connecticut,20.0,2023-09-30T16:00:00.000Z,True
1325,43,Yale,45.0,2415,Morgan State,3.0,2023-09-30T16:00:00.000Z,True
1326,38,Colorado,41.0,30,USC,48.0,2023-09-30T16:00:00.000Z,True
1327,41,Connecticut,33.0,328,Utah State,34.0,2023-09-30T16:00:00.000Z,True
1354,2882,UNC Pembroke,41.0,112335,Wheeling Jesuit,20.0,2023-09-30T16:00:00.000Z,True
1331,183,Syracuse,14.0,228,Clemson,31.0,2023-09-30T16:00:00.000Z,True
1353,210,Millersville,31.0,209,Lock Haven,38.0,2023-09-30T16:00:00.000Z,True
1352,2951,SUNY Maritime,24.0,2467,Norwich,21.0,2023-09-30T16:00:00.000Z,True
1351,2972,Plymouth State,14.0,2967,Framingham State,24.0,2023-09-30T16:00:00.000Z,True
1350,2749,Worcester Polytechnic,10.0,81,Springfield,42.0,2023-09-30T16:00:00.000Z,True
1349,2560,Shorter,14.0,2401,Mississippi College,30.0,2023-09-30T16:00:00.000Z,True
1348,354,Olivet College,40.0,3162,Alfred State College,19.0,2023-09-30T16:00:00.000Z,True
1347,398,Wilkes,63.0,246,Juniata,14.0,2023-09-30T16:00:00.000Z,True
1346,114,Fitchburg State,14.0,18,Bridgewater State,38.0,2023-09-30T16:00:00.000Z,True
1345,2038,Assumption,36.0,2487,Pace,22.0,2023-09-30T16:00:00.000Z,True
1344,2583,Southern Connecticut State,6.0,2830,St. Anselm,3.0,2023-09-30T16:00:00.000Z,True
1343,2858,California PA,37.0,2134,Clarion,7.0,2023-09-30T16:00:00.000Z,True
1342,2315,Kutztown,34.0,2188,East Stroudsburg,27.0,2023-09-30T16:00:00.000Z,True
1341,2974,Shepherd,30.0,2559,Shippensburg,23.0,2023-09-30T16:00:00.000Z,True
1339,286,NC Wesleyan,14.0,2056,Belhaven College,35.0,2023-09-30T16:00:00.000Z,True
1338,2909,Westfield State,17.0,110,Mass Maritime,10.0,2023-09-30T16:00:00.000Z,True
1337,2776,Salve Regina,35.0,2383,Merchant Marine,17.0,2023-09-30T16:00:00.000Z,True
1336,2006,Akron,10.0,2084,Buffalo,13.0,2023-09-30T16:00:00.000Z,True
1335,96,Kentucky,33.0,57,Florida,14.0,2023-09-30T16:00:00.000Z,True
1334,256,James Madison,31.0,6,South Alabama,23.0,2023-09-30T16:00:00.000Z,True
1333,135,Minnesota,35.0,309,Louisiana,24.0,2023-09-30T16:00:00.000Z,True
1332,112358,Long Island University,28.0,2184,Duquesne,31.0,2023-09-30T16:00:00.000Z,True
1330,2655,Tulane,35.0,5,UAB,23.0,2023-09-30T16:00:00.000Z,True
1329,77,Northwestern,13.0,213,Penn State,41.0,2023-09-30T16:00:00.000Z,True
1340,2336,Limestone,27.0,2369,Mars Hill,23.0,2023-09-30T16:00:00.000Z,True
1360,216,Susquehanna,50.0,2108,Catholic University,21.0,2023-09-30T17:00:00.000Z,True
1388,3066,Concordia-St. Paul,37.0,559,University of Mary,34.0,2023-09-30T17:00:00.000Z,True
1389,134,Minnesota-Duluth,38.0,2851,Winona State,14.0,2023-09-30T17:00:00.000Z,True
1390,2817,Minnesota St-Moorhead,45.0,425,Northern State,26.0,2023-09-30T17:00:00.000Z,True
1391,2339,Lincoln PA,30.0,2736,Winston-Salem,27.0,2023-09-30T17:00:00.000Z,True
1392,2119,Central State,7.0,2396,Miles,40.0,2023-09-30T17:00:00.000Z,True
1393,2970,William Paterson,21.0,2871,Kean,9.0,2023-09-30T17:00:00.000Z,True
1359,2938,Huntingdon,52.0,291,Methodist,7.0,2023-09-30T17:00:00.000Z,True
1394,297,Hampden-Sydney,38.0,2079,Bridgewater VA,39.0,2023-09-30T17:00:00.000Z,True
1395,336,Wesleyan,35.0,348,Hamilton,14.0,2023-09-30T17:00:00.000Z,True
1396,2700,McDaniel College,20.0,2248,Gettysburg,27.0,2023-09-30T17:00:00.000Z,True
1397,2169,Delaware State,48.0,2355,Virginia Lynchburg,10.0,2023-09-30T17:00:00.000Z,True
1398,509,Crown College,25.0,433,Westminster,17.0,2023-09-30T17:00:00.000Z,True
1399,2884,Nichols,55.0,417,Gallaudet,28.0,2023-09-30T17:00:00.000Z,True
1400,2977,Trinity CT,49.0,7,Amherst College,0.0,2023-09-30T17:00:00.000Z,True
1401,2368,Marist,34.0,56,Stetson,24.0,2023-09-30T17:00:00.000Z,True
1402,2529,Sacred Heart,7.0,2771,Merrimack,17.0,2023-09-30T17:00:00.000Z,True
1403,2896,Southern Virginia,52.0,548,LaGrange College,26.0,2023-09-30T17:00:00.000Z,True
1404,2310,Kentucky State,27.0,2013,Albany State GA,33.0,2023-09-30T17:00:00.000Z,True
1405,284,Stonehill,10.0,2598,St Francis PA,15.0,2023-09-30T17:00:00.000Z,True
1406,2405,Monmouth,49.0,2329,Lehigh,7.0,2023-09-30T17:00:00.000Z,True
1407,219,Pennsylvania,20.0,159,Dartmouth,23.0,2023-09-30T17:00:00.000Z,True
1387,455,WV Wesleyan,16.0,2707,West Virginia State,51.0,2023-09-30T17:00:00.000Z,True
1386,2249,Glenville State,17.0,2128,Charleston WV,52.0,2023-09-30T17:00:00.000Z,True
1385,341,Frostburg State,21.0,587,Notre Dame College,24.0,2023-09-30T17:00:00.000Z,True
1384,2148,Concord,21.0,2699,West Liberty,23.0,2023-09-30T17:00:00.000Z,True
1361,323,Moravian,58.0,122774,Keystone,34.0,2023-09-30T17:00:00.000Z,True
1362,2790,Albion,44.0,126,Kalamazoo,17.0,2023-09-30T17:00:00.000Z,True
1363,2980,Ohio Wesleyan,13.0,89,Wabash College,31.0,2023-09-30T17:00:00.000Z,True
1364,352,Kenyon,40.0,2274,Hiram,16.0,2023-09-30T17:00:00.000Z,True
1366,2804,Chowan,36.0,2673,Valdosta State,51.0,2023-09-30T17:00:00.000Z,True
1367,2535,Samford,42.0,2193,East Tennessee State,28.0,2023-09-30T17:00:00.000Z,True
1368,2086,Butler,27.0,2506,Presbyterian College,17.0,2023-09-30T17:00:00.000Z,True
1369,2168,Dayton,14.0,2900,St. Thomas MN,20.0,2023-09-30T17:00:00.000Z,True
1370,227,Rhode Island,49.0,2803,Bryant,26.0,2023-09-30T17:00:00.000Z,True
1371,2551,Shaw,19.0,330,Virginia State,38.0,2023-09-30T17:00:00.000Z,True
1358,2394,Middlebury,34.0,340,Bowdoin,27.0,2023-09-30T17:00:00.000Z,True
1372,395,St. Augustine's,7.0,2676,Virginia Union,47.0,2023-09-30T17:00:00.000Z,True
1374,2207,Elizabeth City State,20.0,2304,Johnson C Smith,21.0,2023-09-30T17:00:00.000Z,True
1375,2392,Michigan Tech,0.0,110254,Davenport,28.0,2023-09-30T17:00:00.000Z,True
1376,3110,Morrisville State,15.0,2782,SUNY Cortland,52.0,2023-09-30T17:00:00.000Z,True
1377,2258,Guilford,14.0,2516,Randolph-Macon,70.0,2023-09-30T17:00:00.000Z,True
1378,2257,Greenville,10.0,2399,Minnesota-Morris,24.0,2023-09-30T17:00:00.000Z,True
1379,2888,Ouachita Baptist,34.0,199,Southeastern Oklahoma,7.0,2023-09-30T17:00:00.000Z,True
1380,2477,Ohio Dominican,6.0,308,Ashland,20.0,2023-09-30T17:00:00.000Z,True
1381,2273,Hillsdale,40.0,2886,Northwood MI,18.0,2023-09-30T17:00:00.000Z,True
1382,390,Utica,48.0,173,Hartwick,7.0,2023-09-30T17:00:00.000Z,True
1383,2757,Berry College,37.0,386,Trinity TX,46.0,2023-09-30T17:00:00.000Z,True
1373,124180,Bluefield,18.0,2220,Fayetteville State,28.0,2023-09-30T17:00:00.000Z,True
1357,175,Ithaca,24.0,174,Hobart,14.0,2023-09-30T17:00:00.000Z,True
1365,391,Oberlin,7.0,83,DePauw,66.0,2023-09-30T17:00:00.000Z,True
1355,2827,Rowan,20.0,118,Johns Hopkins,55.0,2023-09-30T17:00:00.000Z,True
1356,237,Union,34.0,2779,St Lawrence,0.0,2023-09-30T17:00:00.000Z,True
1408,2302,John Carroll,59.0,2733,Wilmington OH,7.0,2023-09-30T17:30:00.000Z,True
1409,2419,Mount St. Joseph,69.0,2362,Manchester,14.0,2023-09-30T17:30:00.000Z,True
1410,2233,Franklin,31.0,2074,Bluffton,24.0,2023-09-30T17:30:00.000Z,True
1411,2262,Hanover,21.0,190,Defiance,27.0,2023-09-30T17:30:00.000Z,True
1413,2557,Coast Guard,36.0,109,MIT,14.0,2023-09-30T17:30:00.000Z,True
1412,332,Muskingum,17.0,191,Heidelberg,20.0,2023-09-30T17:30:00.000Z,True
1415,2117,Central Michigan,26.0,2199,Eastern Michigan,23.0,2023-09-30T17:30:00.000Z,True
1416,112,Tufts,28.0,2731,Williams,10.0,2023-09-30T17:30:00.000Z,True
1414,424,Capital,35.0,359,Otterbein,31.0,2023-09-30T17:30:00.000Z,True
1436,74,Millikin,17.0,306,Illinois Wesleyan,45.0,2023-09-30T18:00:00.000Z,True
1440,2205,Edinboro,40.0,2385,Mercyhurst,24.0,2023-09-30T18:00:00.000Z,True
1441,63,Buena Vista,28.0,2564,Simpson College,55.0,2023-09-30T18:00:00.000Z,True
1442,2964,Central,55.0,49,Dubuque,16.0,2023-09-30T18:00:00.000Z,True
1439,2237,Fort Lewis,7.0,2570,Colorado State-Pueblo,85.0,2023-09-30T18:00:00.000Z,True
1438,2146,Colorado Mines,35.0,2123,Chadron State,7.0,2023-09-30T18:00:00.000Z,True
1443,6845,Nebraska Wesleyan University,35.0,67,Luther,10.0,2023-09-30T18:00:00.000Z,True
1437,568,Minot State,22.0,2844,Wayne State NE,48.0,2023-09-30T18:00:00.000Z,True
1435,2449,North Dakota State,19.0,233,South Dakota,24.0,2023-09-30T18:00:00.000Z,True
1430,2805,Clark Atlanta,24.0,2323,Lane,34.0,2023-09-30T18:00:00.000Z,True
1433,2815,Lindenwood,10.0,2046,Austin Peay,52.0,2023-09-30T18:00:00.000Z,True
1432,2042,Augustana IL,23.0,32,Carroll WI,19.0,2023-09-30T18:00:00.000Z,True
1431,46,Georgetown,28.0,2230,Fordham,24.0,2023-09-30T18:00:00.000Z,True
1444,2810,Hardin-Simmons,40.0,2758,Howard Payne,33.0,2023-09-30T18:00:00.000Z,True
1429,2839,Tusculum,14.0,122666,Barton College,17.0,2023-09-30T18:00:00.000Z,True
1428,2894,Sioux Falls,29.0,2043,Augustana SD,49.0,2023-09-30T18:00:00.000Z,True
1427,426,Mount Union,35.0,427,Ohio Northern,0.0,2023-09-30T18:00:00.000Z,True
1426,65,Grinnell,34.0,268,Lawrence,16.0,2023-09-30T18:00:00.000Z,True
1425,2450,Norfolk State,26.0,2448,North Carolina A&T,28.0,2023-09-30T18:00:00.000Z,True
1434,172,Cornell,25.0,2142,Colgate,35.0,2023-09-30T18:00:00.000Z,True
1445,241,McMurry,52.0,101161,Lyon College,14.0,2023-09-30T18:00:00.000Z,True
1446,2106,Carthage,27.0,72,Elmhurst,20.0,2023-09-30T18:00:00.000Z,True
1447,143,Washington MO,41.0,75,North Park,7.0,2023-09-30T18:00:00.000Z,True
1477,2331,Lenoir-Rhyne,56.0,2842,UVA-Wise,3.0,2023-09-30T18:00:00.000Z,True
1476,2723,UW-River Falls,27.0,272,Wisconsin-Platteville,16.0,2023-09-30T18:00:00.000Z,True
1475,418,Hendrix College,19.0,2553,Sewanee Univ. of the South,20.0,2023-09-30T18:00:00.000Z,True
1474,146,Grove City College,31.0,2686,Washington & Jefferson,24.0,2023-09-30T18:00:00.000Z,True
1473,366,Ferrum,3.0,2828,Shenandoah,38.0,2023-09-30T18:00:00.000Z,True
1472,6353,Lakeland University,21.0,2832,St. Norbert,24.0,2023-09-30T18:00:00.000Z,True
1471,86,Rose-Hulman,64.0,2023,Anderson IN,3.0,2023-09-30T18:00:00.000Z,True
1470,2256,Greensboro,24.0,2913,Brevard College,34.0,2023-09-30T18:00:00.000Z,True
1469,2743,Wisconsin-Stevens Point,17.0,2738,Wisconsin-Eau Claire,24.0,2023-09-30T18:00:00.000Z,True
1468,3112,Christopher Newport,24.0,2532,Salisbury,14.0,2023-09-30T18:00:00.000Z,True
1467,2825,Quincy,38.0,2586,Southwest Baptist,33.0,2023-09-30T18:00:00.000Z,True
1466,2741,Wisconsin Lutheran,52.0,2524,Rockford,20.0,2023-09-30T18:00:00.000Z,True
1465,2286,Illinois College,20.0,2919,Monmouth IL,17.0,2023-09-30T18:00:00.000Z,True
1464,266,Beloit College,7.0,80,Chicago,48.0,2023-09-30T18:00:00.000Z,True
1463,2674,Valparaiso,16.0,2587,Southwest Minnesota State,15.0,2023-09-30T18:00:00.000Z,True
1462,103,Boston College,27.0,258,Virginia,24.0,2023-09-30T18:00:00.000Z,True
1461,257,Richmond,14.0,2261,Hampton,31.0,2023-09-30T18:00:00.000Z,True
1460,2044,Aurora,70.0,101,Eureka College,10.0,2023-09-30T18:00:00.000Z,True
1459,162,Hamline,25.0,133,St. Olaf College,49.0,2023-09-30T18:00:00.000Z,True
1458,2802,Bethel MN,37.0,2968,Gustavus Adolphus,28.0,2023-09-30T18:00:00.000Z,True
1457,124,Augsburg,24.0,2600,St. Johns MN,27.0,2023-09-30T18:00:00.000Z,True
1456,2800,Alma College,70.0,2651,Trine,30.0,2023-09-30T18:00:00.000Z,True
1455,223,West Chester,24.0,2071,Bloomsburg,21.0,2023-09-30T18:00:00.000Z,True
1454,446,Martin Luther College,38.0,583,Northwestern MN,42.0,2023-09-30T18:00:00.000Z,True
1453,2986,Fairmont State,0.0,2017,Alderson-Broaddus,0.0,2023-09-30T18:00:00.000Z,True
1452,2643,The Citadel,14.0,2717,Western Carolina,49.0,2023-09-30T18:00:00.000Z,True
1450,2413,Morehead State,9.0,2181,Drake,16.0,2023-09-30T18:00:00.000Z,True
1449,2210,Elon,14.0,2729,William & Mary,6.0,2023-09-30T18:00:00.000Z,True
1448,2460,Northern Iowa,44.0,2754,Youngstown State,41.0,2023-09-30T18:00:00.000Z,True
1424,2118,Central Missouri State,41.0,138,Northwest Missouri State,38.0,2023-09-30T18:00:00.000Z,True
1423,2685,Wartburg,27.0,2141,Coe,21.0,2023-09-30T18:00:00.000Z,True
1451,2171,Denison,24.0,2746,Wittenberg,27.0,2023-09-30T18:00:00.000Z,True
1421,188,Baldwin-Wallace,21.0,317,Marietta,42.0,2023-09-30T18:00:00.000Z,True
1420,2816,McKendree,24.0,2654,Truman State,56.0,2023-09-30T18:00:00.000Z,True
1419,2891,Ripon,33.0,2155,Cornell College IA,36.0,2023-09-30T18:00:00.000Z,True
1418,2359,Macalester,17.0,375,St. Scholastica,23.0,2023-09-30T18:00:00.000Z,True
1417,2152,Concordia MN,35.0,2101,Carleton,36.0,2023-09-30T18:00:00.000Z,True
1422,396,Wheaton College Ill,35.0,3071,North Central,54.0,2023-09-30T18:00:00.000Z,True
1478,271,UW-Oshkosh,21.0,2745,UW-Whitewater,37.0,2023-09-30T18:05:00.000Z,True
1480,2062,Bethany WV,12.0,2963,Case Western Reserve,34.0,2023-09-30T18:30:00.000Z,True
1481,2309,Kent State,3.0,193,Miami OH,23.0,2023-09-30T18:30:00.000Z,True
1479,125974,Hilbert College,0.0,452,Endicott College,66.0,2023-09-30T18:30:00.000Z,True
1500,196,Northeastern State,7.0,90,Pittsburg State,42.0,2023-09-30T19:00:00.000Z,True
1482,2519,Rhodes,31.0,2588,Southwestern University,7.0,2023-09-30T19:00:00.000Z,True
1483,2740,Wisconsin-La Crosse,45.0,2744,UW-Stout,40.0,2023-09-30T19:00:00.000Z,True
1502,2122,Central Oklahoma,30.0,2403,Missouri Southern State,27.0,2023-09-30T19:00:00.000Z,True
1485,160,New Hampshire,51.0,119,Towson,54.0,2023-09-30T19:00:00.000Z,True
1486,2458,Northern Colorado,21.0,2692,Weber State,28.0,2023-09-30T19:00:00.000Z,True
1487,255,Knox College,0.0,262,Lake Forest,50.0,2023-09-30T19:00:00.000Z,True
1488,2028,Arkansas-Monticello,28.0,2191,East Central,35.0,2023-09-30T19:00:00.000Z,True
1489,2644,Thiel College,15.0,2845,Waynesburg,14.0,2023-09-30T19:00:00.000Z,True
1490,2424,New Mexico Highlands,14.0,2001,Adams State,21.0,2023-09-30T19:00:00.000Z,True
1491,132,Bemidji State,24.0,2364,Minnesota State,27.0,2023-09-30T19:00:00.000Z,True
1492,2714,Western State,43.0,11,Colorado Mesa,7.0,2023-09-30T19:00:00.000Z,True
1494,2571,South Dakota State,42.0,155,North Dakota,21.0,2023-09-30T19:00:00.000Z,True
1495,2222,Ferris State,78.0,128,Northern Michigan,3.0,2023-09-30T19:00:00.000Z,True
1496,2640,Texas Southern,52.0,124179,Lincoln University CA,7.0,2023-09-30T19:00:00.000Z,True
1497,2010,Alabama A&M,58.0,2657,Tuskegee,3.0,2023-09-30T19:00:00.000Z,True
1498,200,Southern Nazarene,21.0,2568,Southern Arkansas,28.0,2023-09-30T19:00:00.000Z,True
1499,25,California,24.0,9,Arizona State,21.0,2023-09-30T19:00:00.000Z,True
1501,2438,Nebraska-Kearney,27.0,2687,Washburn,21.0,2023-09-30T19:00:00.000Z,True
1493,111675,University of New England,31.0,293,Castleton State College,14.0,2023-09-30T19:00:00.000Z,True
1484,2003,Adrian,21.0,2812,Hope,30.0,2023-09-30T19:00:00.000Z,True
1503,2151,Concordia IL,42.0,409,Concordia WI,57.0,2023-09-30T19:15:00.000Z,True
1507,2509,Purdue,44.0,356,Illinois,19.0,2023-09-30T19:30:00.000Z,True
1506,2711,Western Michigan,42.0,2050,Ball State,24.0,2023-09-30T19:30:00.000Z,True
1520,2426,Navy,30.0,58,South Florida,44.0,2023-09-30T19:30:00.000Z,True
1519,113,UMass,28.0,2032,Arkansas State,52.0,2023-09-30T19:30:00.000Z,True
1518,2116,UCF,35.0,239,Baylor,36.0,2023-09-30T19:30:00.000Z,True
1517,2641,Texas Tech,49.0,248,Houston,28.0,2023-09-30T19:30:00.000Z,True
1516,120,Maryland,44.0,84,Indiana,17.0,2023-09-30T19:30:00.000Z,True
1515,158,Nebraska,7.0,130,Michigan,45.0,2023-09-30T19:30:00.000Z,True
1514,251,Texas,40.0,2305,Kansas,14.0,2023-09-30T19:30:00.000Z,True
1513,59,Georgia Tech,27.0,189,Bowling Green,38.0,2023-09-30T19:30:00.000Z,True
1512,2649,Toledo,35.0,2459,Northern Illinois,33.0,2023-09-30T19:30:00.000Z,True
1511,322,Lafayette,56.0,2083,Bucknell,22.0,2023-09-30T19:30:00.000Z,True
1510,399,Albany,31.0,222,Villanova,10.0,2023-09-30T19:30:00.000Z,True
1505,164,Rutgers,52.0,2681,Wagner,3.0,2023-09-30T19:30:00.000Z,True
1504,311,Maine,56.0,2619,Stony Brook,28.0,2023-09-30T19:30:00.000Z,True
1509,2,Auburn,20.0,61,Georgia,27.0,2023-09-30T19:30:00.000Z,True
1508,276,Marshall,41.0,295,Old Dominion,35.0,2023-09-30T19:30:00.000Z,True
1521,235,Memphis,35.0,68,Boise State,32.0,2023-09-30T20:00:00.000Z,True
1523,2751,Wyoming,35.0,167,New Mexico,26.0,2023-09-30T20:00:00.000Z,True
